X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,Tipo
-0.215871,-0.244497,2.02171,-0.205153,0.11628,2.06055,-0.193391,0.461717,2.08302,-0.17267,0.614284,2.08035,-0.390071,0.322124,2.03139,-0.34745,-0.056601,1.91274,-0.375507,-0.443249,1.89967,-0.375033,-0.582054,1.86635,0.005549,0.308295,2.06772,0.25498,0.159799,2.04108,-0.097709,0.09354,1.87678,-0.203984,0.078061,1.84661,-0.302433,-0.23623,1.96476,-0.346745,-0.626793,1.87727,-0.380763,-0.891519,1.89062,-0.389531,-0.972079,1.78978,-0.120302,-0.242532,1.99406,-0.107523,-0.480639,1.90829,-0.13948,-1.11146,1.91267,-0.125255,-1.13183,1.74456,-0.196522,0.377368,2.08008,-0.379149,-0.641976,1.85611,-0.32453,-0.589327,1.8384,-0.276558,0.029793,1.83682,-0.146755,0.003209,1.80996,1
-0.193766,-0.236679,2.07971,-0.194868,0.118761,2.07792,-0.191493,0.461739,2.08187,-0.170507,0.613913,2.07851,-0.387884,0.32217,2.0301,-0.34657,-0.056156,1.91214,-0.339239,-0.443135,1.88118,-0.324748,-0.561897,1.85892,0.007804,0.30884,2.06658,0.25387,0.155597,2.04144,-0.097912,0.092248,1.87555,-0.199654,0.077217,1.84438,-0.28075,-0.22929,2.02374,-0.351963,-0.611564,1.84909,-0.380676,-0.891263,1.89022,-0.390621,-0.972727,1.79121,-0.099003,-0.234532,2.0519,-0.111889,-0.615526,1.85344,-0.118412,-0.905584,1.88475,-0.089105,-0.996433,1.81021,-0.193737,0.377614,2.08053,-0.332367,-0.650927,1.86088,-0.270772,-0.540145,1.86315,-0.268192,0.033674,1.83701,-0.143027,-0.002983,1.80537,1
-0.156234,-0.239525,2.02365,-0.177547,0.11799,2.06516,-0.187804,0.461154,2.08044,-0.166761,0.614177,2.07816,-0.378876,0.321491,2.02756,-0.634595,0.268893,1.98098,-0.367592,0.263703,1.98905,-0.311597,0.264659,1.94804,0.018861,0.308438,2.06596,0.233297,0.148996,2.04315,-0.086584,0.090096,1.88071,-0.183125,0.074119,1.8428,-0.243959,-0.231726,1.96812,-0.329893,-0.594637,1.88705,-0.384184,-0.913007,1.88964,-0.390724,-0.972356,1.78622,-0.062058,-0.237382,1.99519,-0.103258,-0.607344,1.89753,-0.120153,-0.930802,1.87916,-0.081541,-1.00143,1.80514,-0.187314,0.377066,2.07844,-0.255055,0.272175,1.9068,-0.307314,0.341278,1.95402,-0.260511,0.029874,1.83443,-0.12645,0.001761,1.80844,1
-0.185029,-0.201802,1.96961,-0.178212,0.132386,2.0387,-0.182146,0.460942,2.07862,-0.161566,0.614358,2.07513,-0.373409,0.320949,2.02562,-0.61115,0.272067,1.98553,-0.363364,0.259759,1.99357,-0.31052,0.256955,1.94709,0.022244,0.308108,2.06394,0.256848,0.233985,2.01854,0.186338,0.523133,1.94406,0.159428,0.595503,1.95063,-0.27241,-0.194632,1.91674,-0.327464,-0.587743,1.88646,-0.379635,-0.894714,1.88952,-0.38741,-0.956508,1.80227,-0.089831,-0.200429,1.93909,-0.101024,-0.58869,1.89933,-0.115258,-0.90512,1.87777,-0.102945,-0.918163,1.73376,-0.182167,0.378651,2.07404,-0.256608,0.263973,1.90299,-0.313113,0.326263,1.94834,0.135431,0.67819,1.95995,0.10345,0.584732,1.92135,1
-0.183221,-0.201067,1.96871,-0.176282,0.133838,2.0353,-0.176504,0.46029,2.07604,-0.156191,0.614392,2.07343,-0.366216,0.320735,2.02383,-0.595102,0.272843,1.98784,-0.356552,0.258857,1.99387,-0.306889,0.252313,1.94728,0.026347,0.308219,2.06271,0.251823,0.235665,2.01879,0.186954,0.522186,1.94347,0.164651,0.594294,1.94952,-0.270618,-0.193962,1.91606,-0.323952,-0.589135,1.88275,-0.378061,-0.896958,1.88797,-0.387199,-0.95419,1.80344,-0.088119,-0.1997,1.9384,-0.099994,-0.58884,1.89768,-0.114885,-0.905013,1.8768,-0.102917,-0.916618,1.73857,-0.176877,0.379347,2.06998,-0.254101,0.262238,1.90281,-0.308287,0.320807,1.94518,0.152593,0.677607,1.9574,0.105943,0.595434,1.92194,1
-0.181091,-0.200423,1.96824,-0.173797,0.134995,2.0331,-0.170607,0.460293,2.07434,-0.149986,0.614087,2.07082,-0.359508,0.320239,2.02238,-0.582688,0.273569,1.98843,-0.350272,0.257188,1.99323,-0.301371,0.253146,1.94671,0.031113,0.307997,2.06085,0.250586,0.235966,2.01914,0.18746,0.522136,1.94304,0.16699,0.595134,1.94829,-0.268454,-0.193359,1.91594,-0.317346,-0.587865,1.87545,-0.371319,-0.898089,1.88556,-0.382852,-0.951939,1.80353,-0.086116,-0.199065,1.93788,-0.098229,-0.590316,1.8952,-0.113977,-0.903411,1.87452,-0.102483,-0.913971,1.7405,-0.171709,0.380127,2.06753,-0.249766,0.262421,1.90302,-0.305414,0.320559,1.94488,0.161171,0.67299,1.9603,0.111221,0.604546,1.91975,1
-0.176914,-0.198239,1.96656,-0.170121,0.136689,2.03016,-0.165906,0.46013,2.07267,-0.14454,0.614048,2.06882,-0.353378,0.319757,2.02077,-0.570732,0.272332,1.98608,-0.344166,0.2567,1.99389,-0.296253,0.253766,1.9452,0.035375,0.307459,2.05836,0.249915,0.238079,2.01842,0.188858,0.521448,1.94357,0.17088,0.594157,1.94477,-0.264351,-0.191235,1.91508,-0.31023,-0.588793,1.8663,-0.357782,-0.901809,1.88077,-0.373598,-0.95008,1.79718,-0.08198,-0.196889,1.93556,-0.095824,-0.59263,1.8914,-0.112964,-0.904269,1.87277,-0.101912,-0.914023,1.7417,-0.167166,0.380656,2.06523,-0.244345,0.263582,1.90184,-0.299845,0.320173,1.94336,0.164363,0.669298,1.9544,0.118437,0.611322,1.914,1
-0.170523,-0.19723,1.9654,-0.165045,0.137894,2.02806,-0.160631,0.46058,2.07146,-0.139247,0.614292,2.06611,-0.349051,0.320229,2.01955,-0.546983,0.342092,1.92314,-0.464186,0.539265,1.89007,-0.445558,0.621045,1.91663,0.038056,0.307829,2.05696,0.24442,0.242035,2.01766,0.190981,0.521055,1.94437,0.173749,0.596458,1.94168,-0.257789,-0.190218,1.91404,-0.300758,-0.59679,1.85882,-0.319074,-0.92548,1.87683,-0.325684,-0.96875,1.77344,-0.0761,-0.195961,1.93448,-0.093317,-0.596184,1.88759,-0.112102,-0.907976,1.87016,-0.101062,-0.917623,1.74089,-0.161862,0.381459,2.06357,-0.440434,0.690644,1.93531,-0.474262,0.649482,1.91076,0.157519,0.675619,1.94545,0.128743,0.585236,1.90626,1
-0.16532,-0.195988,1.96369,-0.160791,0.138863,2.02595,-0.156695,0.460699,2.07015,-0.134574,0.615071,2.06405,-0.344867,0.320952,2.01748,-0.538067,0.340246,1.92662,-0.466406,0.534077,1.89006,-0.443724,0.616801,1.91071,0.040998,0.308183,2.05561,0.241445,0.246253,2.01565,0.193407,0.517449,1.94485,0.176662,0.597396,1.93812,-0.252395,-0.188892,1.91223,-0.282845,-0.606058,1.85398,-0.29052,-0.926151,1.87445,-0.268311,-0.96582,1.77637,-0.071329,-0.194869,1.93302,-0.091824,-0.601472,1.88288,-0.113054,-0.913911,1.86762,-0.086289,-0.971535,1.79879,-0.157836,0.381872,2.06194,-0.434023,0.690164,1.92992,-0.4748,0.597913,1.87448,0.163382,0.673587,1.9434,0.13047,0.588847,1.90478,1
-0.157731,-0.19712,1.96139,-0.155544,0.138799,2.02364,-0.152903,0.46093,2.06867,-0.131358,0.615441,2.06273,-0.341906,0.321312,2.01601,-0.533043,0.33959,1.92824,-0.466594,0.531656,1.88979,-0.441873,0.616278,1.90903,0.043419,0.308471,2.05492,0.268177,0.29145,1.97716,0.195399,0.524447,1.94272,0.179021,0.599477,1.93648,-0.245178,-0.189504,1.90937,-0.247648,-0.616954,1.85164,-0.235466,-0.92643,1.87078,-0.238672,-0.972004,1.77421,-0.063616,-0.196502,1.93136,-0.093055,-0.60765,1.87827,-0.117777,-0.926194,1.86925,-0.089472,-0.982276,1.79306,-0.153695,0.382111,2.06017,-0.433109,0.691409,1.92974,-0.474836,0.598062,1.87444,0.159093,0.676571,1.93999,0.147352,0.550108,1.92041,1
